Timeperiod,output_voltage,output_current,switch1_voltage,switch1_current,switch2_voltage,switch2_current,switch3_voltage,switch3_current,switch4_voltage,switch4_current,switch5_voltage,switch5_current,switch6_voltage,switch6_current,switch7_voltage,switch7_current,switch8_voltage,switch8_current,Activity
0.9425,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.945,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.945,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9475,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9475,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.95,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.95,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9525,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9525,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.955,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.955,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9575,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9575,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.96,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.96,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.96,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9625,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9625,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.965,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.965,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.965,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9675,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9675,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.97,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.97,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9725,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9725,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.9725,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.975,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.975,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9775,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9775,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.98,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.98,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9825,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9825,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.985,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.985,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9875,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9875,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.99,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.99,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9925,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9925,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.995,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.995,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9975,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9975,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
1,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0,0,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,sw4f
3.16E-30,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0025,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.005,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.005,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0075,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0075,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.01,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.01,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0125,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0125,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.015,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.015,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0175,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0175,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.02,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.02,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0225,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0225,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.025,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0275,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0275,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.03,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.03,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0325,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0325,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.035,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.035,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0375,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0375,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.04,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.04,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0425,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0425,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.045,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.045,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0475,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0475,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.05,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.05,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.05,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0525,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0525,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.055,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.055,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.055,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0575,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0575,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.06,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.06,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0625,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0625,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.065,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.065,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0675,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0675,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.07,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.07,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0725,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0725,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.075,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.075,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0775,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw4f
0.0775,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.08,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
0.08,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0825,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0825,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.085,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.085,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0875,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw4f
0.0875,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.09,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw4f
0.09,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0925,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw4f
0.0925,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw4f
